gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,curcd,ceq,csho,ebit,ni,sale,costat,prcc_c
014320,20191231,2019,INDL,C,D,STD,ICPT,USD,51.5560,32.8530,-312.4270,-344.6810,252.0020,A,123.9200
014359,20191231,2019,INDL,C,D,STD,PXD,USD,12119.0000,165.5470,1738.0000,756.0000,9671.0000,A,151.3700
014369,20191231,2019,INDL,C,D,STD,USM,USD,4197.0000,86.0000,130.0000,127.0000,4022.0000,A,36.2300
014370,20191231,2019,INDL,C,D,STD,MAN,USD,2743.0000,58.6740,720.5000,465.7000,20863.5000,A,97.1000
014401,20191231,2019,INDL,C,D,STD,ITIC,USD,191.3620,1.8890,39.8230,31.4580,183.5020,A,159.2000
014403,20191231,2019,INDL,C,D,STD,DX,USD,420.1810,22.9460,148.4480,-152.6680,164.4350,A,16.9400
014418,20191231,2019,INDL,C,D,STD,MGM,USD,7727.2650,503.1480,1394.9920,2046.4330,12899.6720,A,33.2700
014477,20191231,2019,INDL,C,D,STD,WM,USD,7068.0000,424.3260,2803.0000,1670.0000,15455.0000,A,113.9600
014489,20200131,2019,INDL,C,D,STD,DELL,USD,-1574.0000,743.0000,3526.0000,4616.0000,92154.0000,A,51.3900
014535,20191231,2019,INDL,C,D,STD,SSP,USD,897.9350,80.9610,86.5660,-18.3780,1423.8360,A,15.7100
014551,20191231,2019,INDL,C,D,STD,SAMG,USD,64.9870,9.3300,20.8950,8.6460,102.1520,A,12.5800
014561,20190630,2019,INDL,C,D,STD,IIVI,USD,1133.2090,63.7120,168.0680,107.5170,1362.4960,A,33.6700
014590,20191231,2019,INDL,C,D,STD,FCX,USD,9298.0000,1451.0000,889.0000,-239.0000,14568.0000,A,13.1200
014603,20200430,2019,INDL,C,D,STD,CDMO,USD,41.8940,56.4830,-10.5850,-10.4660,59.7020,A,7.6700
014624,20191231,2019,INDL,C,D,STD,ODP,USD,2173.0000,535.1820,310.0000,99.0000,10647.0000,A,2.7400
014790,20191231,2019,INDL,C,D,STD,MTH,USD,1973.9900,38.1990,299.5740,249.6630,3666.9440,A,61.1100
014793,20191231,2019,INDL,C,D,STD,ARCH,USD,640.5360,15.1320,192.9510,233.7990,2294.3520,A,71.7400
014822,20191231,2019,INDL,C,D,STD,WRB,USD,6074.9390,183.4120,906.4200,681.9440,7833.0020,A,69.1000
014824,20191231,2019,INDL,C,D,STD,CINF,USD,9864.0000,162.9180,2525.0000,1997.0000,7924.0000,A,105.1500
014828,20191231,2019,INDL,C,D,STD,ORI,USD,6000.1000,303.6530,1362.4000,1056.4000,7213.7000,A,22.3700
014891,20191231,2019,INDL,C,D,STD,MGPI,USD,231.0400,17.0280,48.4930,38.7930,362.7450,A,48.4500
014898,20191231,2019,INDL,C,D,STD,DDD,USD,522.1590,117.5960,-53.6040,-69.8800,629.0940,A,8.7500
014934,20191231,2019,INDL,C,D,STD,DVN,USD,5802.0000,382.0000,160.0000,-355.0000,6220.0000,A,25.9700
014954,20190831,2019,INDL,C,D,STD,LNN,USD,268.2090,10.7870,24.0230,2.1720,444.0720,A,95.9900
014960,20191231,2019,INDL,C,D,STD,LH,USD,7567.0000,97.2000,1467.6000,823.8000,11554.8000,A,169.1700
015044,20200131,2019,INDL,C,D,STD,WDAY,USD,2486.5510,231.7080,-502.2300,-480.6740,3627.2060,A,164.4500
015101,20191231,2019,INDL,C,D,STD,MFA,USD,3383.8720,452.3690,695.5280,378.1170,792.6380,A,7.6500
015111,20191231,2019,INDL,C,D,STD,RPT,USD,735.8130,79.8500,54.6370,91.5110,234.7030,A,15.0400
015142,20191231,2019,INDL,C,D,STD,STAR,USD,1040.4100,77.8100,142.4870,324.0420,521.3450,A,14.5100
015153,20191231,2019,INDL,C,D,STD,AGM,USD,570.9020,10.7120,610.6090,109.5460,666.0350,A,83.5000
015199,20191231,2019,INDL,C,D,STD,SRCE,USD,828.2770,25.5090,144.4960,91.9600,384.0070,A,51.8800
015247,20191231,2019,INDL,C,D,STD,VLO,USD,21803.0000,409.2920,3843.0000,2422.0000,102729.0000,A,93.6500
015252,20191231,2019,INDL,C,D,STD,TRS,USD,697.4800,44.5630,92.4000,98.6200,723.5300,A,31.4100
015267,20191231,2019,INDL,C,D,STD,IEX,USD,2263.2290,76.0880,605.0870,425.5210,2494.5730,A,172.0000
015343,20191231,2019,INDL,C,D,STD,MLI,USD,643.4680,56.9490,193.5800,100.9720,2430.6160,A,31.7500
015363,20191231,2019,INDL,C,D,STD,TCF,USD,5537.7130,152.9660,614.1620,295.4680,2052.7930,A,46.8000
015364,20191231,2019,INDL,C,D,STD,ARGO,USD,1781.1000,34.3820,40.7000,-8.4000,1970.6000,A,65.7500
015414,20190630,2019,INDL,C,D,STD,TECH,USD,1165.5890,37.9340,149.3750,96.0720,714.0060,A,219.5100
015417,20191231,2019,INDL,C,D,STD,BRO,USD,3350.2790,281.6550,578.2020,398.5140,2392.1710,A,39.4800
015420,20200131,2019,INDL,C,D,STD,AMBA,USD,448.0720,33.8060,-49.6490,-44.7920,228.7320,A,60.5600
015459,20191231,2019,INDL,C,D,STD,TG,USD,376.7490,33.3650,52.7090,48.2590,972.3580,A,22.3500
015520,20200131,2019,INDL,C,D,STD,SIG,USD,1222.6000,52.3000,314.7000,105.5000,6137.1000,A,21.7400
015539,20191231,2019,INDL,C,D,STD,PRTK,USD,-39.6470,39.8280,-115.6290,-128.7900,16.5440,A,4.0300
015855,20200331,2019,INDL,C,D,STD,NLOK,USD,10.0000,589.0000,641.0000,3887.0000,2490.0000,A,25.5200
016009,20200131,2019,INDL,C,D,STD,SPWH,USD,110.2680,43.2960,33.4640,20.2150,886.4010,A,8.0300
016101,20191231,2019,INDL,C,D,STD,ABBV,USD,-8172.0000,1478.9120,13855.0000,7882.0000,33266.0000,A,88.5400
016113,20191231,2019,INDL,C,D,STD,APAM,USD,132.7430,56.4300,285.5620,156.5360,798.9520,A,32.3200
016116,20191231,2019,INDL,C,D,STD,CONE,USD,2434.6000,114.8090,67.0000,41.4000,981.3000,A,65.4300
016125,20191231,2019,INDL,C,D,STD,GMRE,USD,355.3110,43.8060,27.0600,9.2340,70.7260,A,13.2300
016188,20191231,2019,INDL,C,D,STD,CGNX,USD,1355.7100,172.4400,142.6020,203.8650,725.6250,A,56.0400
016245,20191231,2019,INDL,C,D,STD,PBCT,USD,7703.1000,437.7400,901.2000,520.4000,2304.6000,A,16.9000
016269,20190930,2019,INDL,C,D,STD,ENTA,USD,462.4920,19.7030,36.7380,46.3830,205.1970,A,61.7800
016384,20191231,2019,INDL,C,D,STD,VOYA,USD,9408.0000,132.3260,983.0000,-351.0000,7476.0000,A,60.9800
016401,20200331,2019,INDL,C,D,STD,CRUS,USD,1229.7790,58.2420,195.4050,159.4980,1281.1240,A,82.4100
016453,20200531,2019,INDL,C,D,STD,NEOG,USD,725.1770,52.9460,67.5240,59.4750,418.1710,A,65.2600
016456,20191231,2019,INDL,C,D,STD,HNGR,USD,9.5040,37.4600,66.9280,27.5250,1098.0460,A,27.6100
016477,20191231,2019,INDL,C,D,STD,LEA,USD,4349.7000,60.4350,1262.0000,753.6000,19810.3000,A,137.2000
016478,20191231,2019,INDL,C,D,STD,EOG,USD,21640.7160,581.9140,3532.0400,2734.9100,17122.0020,A,83.7600
016486,20191231,2019,INDL,C,D,STD,BCC,USD,701.3300,38.9860,135.6760,80.9250,4643.4040,A,36.5300
016531,20191231,2019,INDL,C,D,STD,ZIXI,USD,41.2910,55.6400,6.1930,-14.6470,173.4280,A,6.7800
016549,20191231,2019,INDL,C,D,STD,SFBS,USD,842.1800,53.6240,217.9820,149.2430,414.7850,A,37.6800
016597,20191231,2019,INDL,C,D,STD,LSCC,USD,327.6590,133.8830,63.3670,43.4930,404.0930,A,19.1400
016653,20191231,2019,INDL,C,D,STD,TMHC,USD,2537.7060,105.8510,377.1650,254.6520,4762.0590,A,21.8600
016668,20191231,2019,INDL,C,D,STD,AROW,USD,301.7280,14.9980,65.2130,37.4750,138.3140,A,37.8000
016689,20190630,2019,INDL,C,D,STD,NBN,USD,153.5800,9.0420,38.3980,13.8840,87.9460,A,21.9900
016698,20191231,2019,INDL,C,D,STD,BMTC,USD,612.9220,20.1260,103.5080,59.2060,275.5730,A,41.2400
016705,20191231,2019,INDL,C,D,STD,CPF,USD,528.5200,28.2890,110.0170,58.3220,258.1840,A,29.5800
016710,20190930,2019,INDL,C,D,STD,DGII,USD,348.9780,28.2410,8.1690,9.9580,254.2030,A,17.7200
016714,20191231,2019,INDL,C,D,STD,DGICA,USD,451.0160,28.7780,58.3650,47.1520,812.1570,A,14.8200
016721,20200331,2019,INDL,C,D,STD,EA,USD,7461.0000,288.4130,1450.0000,3039.0000,5537.0000,A,107.5100
016738,20191231,2019,INDL,C,D,STD,HMHC,USD,566.3600,124.3510,-141.4220,-213.8330,1390.6740,A,6.2500
016745,20191231,2019,INDL,C,D,STD,PRTA,USD,272.9210,39.8990,-85.7580,-77.6770,0.8140,A,15.8300
016748,20191231,2019,INDL,C,D,STD,CNBKA,USD,332.5810,5.5680,54.1970,39.6990,177.5380,A,89.9600
016775,20191231,2019,INDL,C,D,STD,CIA,USD,259.8360,50.2300,0.2450,-1.3700,245.0450,A,6.7500
016777,20191231,2019,INDL,C,D,STD,FBNC,USD,852.4010,29.6010,148.3790,92.0460,308.6970,A,39.9100
016781,20191231,2019,INDL,C,D,STD,CHCO,USD,657.9830,16.3030,152.6650,89.3520,265.4900,A,81.9500
016790,20191231,2019,INDL,C,D,STD,CBU,USD,1855.2340,51.7940,289.3730,169.0630,616.3460,A,70.9400
016821,20191231,2019,INDL,C,D,STD,FBP,USD,2191.9690,217.3590,364.0110,167.3770,761.5900,A,10.5900
016832,20191231,2019,INDL,C,D,STD,GBCI,USD,1960.7330,92.2900,349.7940,210.5440,676.9510,A,45.9900
016845,20191231,2019,INDL,C,D,STD,FRME,USD,1786.3120,55.3680,251.3260,164.4600,552.0930,A,41.5900
016848,20191231,2019,INDL,C,D,STD,TVTX,USD,221.1960,43.0890,-99.8100,-146.4270,175.3380,A,14.2000
016889,20191231,2019,INDL,C,D,STD,INDB,USD,1708.1430,34.3770,298.7220,165.1750,560.4120,A,83.2500
016890,20191231,2019,INDL,C,D,STD,IBCP,USD,350.1690,22.4820,88.8660,46.4350,196.6640,A,22.6500
016967,20191231,2019,INDL,C,D,STD,HIFS,USD,247.2230,2.1360,58.8720,38.9270,115.7800,A,210.2000
016981,20191231,2019,INDL,C,D,STD,OFG,USD,953.4780,51.3990,184.9080,53.8410,454.9700,A,23.6100
016989,20191231,2019,INDL,C,D,STD,PEBK,USD,134.1200,5.9120,29.8180,14.0670,67.3400,A,32.8500
017010,20191231,2019,INDL,C,D,STD,LSXMK,USD,10678.0000,316.4730,1653.0000,494.0000,7794.0000,A,48.1400
017012,20191231,2019,INDL,C,D,STD,XONE,USD,48.5820,16.3470,-15.1930,-15.0950,53.2760,A,7.4600
017035,20191231,2019,INDL,C,D,STD,MCY,USD,1799.5020,55.3580,401.1040,320.0870,3983.0180,A,48.7300
017073,20191231,2019,INDL,C,D,STD,NWLI,USD,2128.2430,3.6360,168.4560,131.6160,819.1880,A,290.8800
017095,20191231,2019,INDL,C,D,STD,ONB,USD,2852.4530,169.6160,393.6030,238.2060,929.7040,A,18.2900
017101,20191231,2019,INDL,C,D,STD,IMGN,USD,-76.1210,150.1360,-70.7400,-104.1330,82.2710,A,5.1050
017106,20191231,2019,INDL,C,D,STD,PEBO,USD,594.3930,20.6520,114.8340,53.6950,234.3690,A,34.6600
017115,20191231,2019,INDL,C,D,STD,SIGI,USD,2194.9360,59.4610,351.2800,271.6230,2827.7130,A,65.1900
017120,20191231,2019,INDL,C,D,STD,SIVB,USD,6130.1690,51.6560,1982.1240,1136.8560,3539.8470,A,251.0400
017131,20191231,2019,INDL,C,D,STD,IHC,USD,459.6940,14.8650,27.9930,12.3960,377.0930,A,42.0800
017132,20191231,2019,INDL,C,D,STD,WSFS,USD,1850.3060,51.5670,344.0210,148.8090,709.2010,A,43.9900
017145,20190930,2019,INDL,C,D,STD,WAFD,USD,2032.9950,78.8410,373.6710,210.2560,734.5940,A,36.6500
017150,20191231,2019,INDL,C,D,STD,WBS,USD,3062.7330,92.0270,599.9510,382.7230,1439.8980,A,53.3600
017151,20191231,2019,INDL,C,D,STD,WSBC,USD,2593.9210,67.8240,278.0620,158.8730,600.9690,A,37.7900
017173,20191231,2019,INDL,C,D,STD,ACNB,USD,189.5160,7.0790,37.6280,23.7210,87.7270,A,37.8200
017184,20191231,2019,INDL,C,D,STD,SBCF,USD,985.6390,51.5140,169.0490,98.7390,346.5550,A,30.5700
017195,20191231,2019,INDL,C,D,STD,FFBC,USD,2247.7050,98.4910,307.8580,198.0750,738.9510,A,25.4400
017199,20191231,2019,INDL,C,D,STD,BLFS,USD,43.4540,20.8250,1.0590,-1.6570,27.3710,A,16.1800
017228,20191231,2019,INDL,C,D,STD,TALO,USD,1078.2770,54.1970,220.5540,58.7290,927.6200,A,30.1500
017240,20191231,2019,INDL,C,D,STD,TMP,USD,661.6420,14.8910,139.0660,81.7180,336.8110,A,91.5000
017245,20191231,2019,INDL,C,D,STD,TRST,USD,538.2570,96.9220,99.9210,57.8400,210.7190,A,8.6700
017248,20191231,2019,INDL,C,D,STD,UBSI,USD,3363.8330,101.5540,446.0260,260.0990,910.7460,A,38.6600
017252,20191231,2019,INDL,C,D,STD,UFCS,USD,910.4720,25.0160,16.8790,14.8200,1201.1650,A,43.7300
017277,20191231,2019,INDL,C,D,STD,NVEE,USD,355.9630,12.8520,32.6250,23.7560,508.9380,A,50.4500
017306,20191231,2019,INDL,C,D,STD,PFSI,USD,2061.5070,78.5150,741.4230,392.9650,1689.3830,A,34.0400
017341,20191231,2019,INDL,C,D,STD,ARTNA,USD,160.2680,9.2920,25.1060,14.9250,83.5950,A,37.2100
017367,20191231,2019,INDL,C,D,STD,AMNB,USD,320.2580,11.0720,52.9470,20.9060,108.0250,A,39.5700
017451,20191231,2019,INDL,C,D,STD,IBTX,USD,2339.7730,42.9500,340.2600,192.7360,728.2400,A,55.4400
017498,20191231,2019,INDL,C,D,STD,CMRX,USD,109.9520,61.5900,-45.2320,-112.5760,12.5190,A,2.0300
017534,20191231,2019,INDL,C,D,STD,CCNE,USD,304.9660,15.2480,72.5600,40.0810,181.7030,A,32.6800
017553,20190930,2019,INDL,C,D,STD,MODN,USD,52.7220,32.9950,-15.0110,-19.2930,141.2350,A,35.0700
017594,20191231,2019,INDL,C,D,STD,RBNC,USD,223.7530,11.2060,27.6760,16.1960,91.1490,A,22.2400
017626,20191231,2019,INDL,C,D,STD,AHH,USD,345.3270,56.2780,61.4260,24.2340,280.6860,A,18.3500
017639,20191231,2019,INDL,C,D,STD,AMH,USD,5335.0720,300.7430,236.6600,141.0390,1139.8780,A,26.2100
017653,20191231,2019,INDL,C,D,STD,ADMA,USD,26.1930,59.3180,-41.4240,-48.2790,29.3490,A,4.0000
017687,20191231,2019,INDL,C,D,STD,HMTV,USD,229.2850,39.3120,49.1290,-3.3670,149.3870,A,14.8500
017696,20191231,2019,INDL,C,D,STD,TSC,USD,505.2020,29.3560,101.2440,60.1930,315.2290,A,26.1200
017715,20191231,2019,INDL,C,D,STD,CVLY,USD,191.1680,9.7560,35.7210,18.6470,99.2290,A,23.0300
017724,20191231,2019,INDL,C,D,STD,CNOB,USD,731.1900,35.0720,123.0600,73.3950,279.5190,A,25.7200
017769,20191231,2019,INDL,C,D,STD,HASI,USD,936.4800,66.3380,98.0440,81.5640,205.7550,A,32.1800
017808,20191231,2019,INDL,C,D,STD,EPZM,USD,293.7050,97.7830,-177.1420,-170.2950,23.8000,A,24.6000
017811,20191231,2019,INDL,C,D,STD,ECOM,USD,99.6490,28.0770,5.1110,3.4820,129.9590,A,9.0400
017874,20191231,2019,INDL,C,D,STD,TMUS,USD,28789.0000,856.9050,6342.0000,3468.0000,44998.0000,A,78.4200
017875,20191231,2019,INDL,C,D,STD,NCBS,USD,516.2620,10.5880,91.6200,54.6410,184.5550,A,73.8500
017877,20191231,2019,INDL,C,D,STD,CHMG,USD,182.6270,4.8570,33.2300,15.6090,87.0050,A,42.5000
017878,20191231,2019,INDL,C,D,STD,NRZ,USD,6734.2660,415.5210,1598.5410,563.2960,2602.7360,A,16.1100
017928,20191231,2019,INDL,C,D,STD,IQV,USD,6003.0000,192.3000,852.0000,191.0000,11088.0000,A,154.5100
017934,20191231,2019,INDL,C,D,STD,SFM,USD,581.9520,117.5440,218.5600,149.6290,5634.8350,A,19.3500
017956,20191231,2019,INDL,C,D,STD,FI,USD,810.2940,225.5110,-50.3150,-235.3290,579.9200,A,5.1700
017998,20191231,2019,INDL,C,D,STD,BLUE,USD,1284.9930,55.3680,-812.0790,-789.6080,44.6740,A,87.7500
018004,20191231,2019,INDL,C,D,STD,CCS,USD,1061.6990,33.0670,154.1470,112.9940,2535.9110,A,27.3500
018009,20191231,2019,INDL,C,D,STD,NSTG,USD,104.1510,36.2980,-80.9290,-40.6960,125.5680,A,27.8200
018036,20191231,2019,INDL,C,D,STD,COMM,USD,836.3000,194.5640,424.4000,-929.5000,8345.1000,A,14.1900
018037,20191231,2019,INDL,C,D,STD,CZNC,USD,244.4520,13.7160,40.7980,19.5040,84.0780,A,28.2500
018040,20191231,2019,INDL,C,D,STD,FRBK,USD,249.1680,58.8430,27.7050,-3.5000,128.6020,A,4.1800
018043,20190630,2019,INDL,C,D,STD,NWSA,USD,9144.0000,585.2100,547.0000,155.0000,10036.0000,A,14.1400
018047,20191231,2019,INDL,C,D,STD,NDLS,USD,50.5710,44.1340,5.9610,1.6470,462.4110,A,5.5400
018049,20191231,2019,INDL,C,D,STD,FNB,USD,4776.0000,325.0150,624.2360,387.2490,1547.2860,A,12.7000
018071,20191231,2019,INDL,C,D,STD,REXR,USD,2313.8500,113.7930,74.5790,61.9790,267.2130,A,45.6700
018073,20191231,2019,INDL,C,D,STD,CHMI,USD,293.3970,16.6610,11.4700,-42.7930,41.0230,A,14.5900
018145,20191231,2019,INDL,C,D,STD,DOC,USD,2408.9480,189.9750,110.8990,74.4830,415.2530,A,18.9400
018159,20191231,2019,INDL,C,D,STD,AGIO,USD,640.5280,68.4010,-426.3330,-411.4720,117.9120,A,47.7500
018162,20191231,2019,INDL,C,D,STD,ESPR,USD,19.9500,27.4980,-93.1010,-97.1650,148.3640,A,59.6300
018182,20191231,2019,INDL,C,D,STD,FDBC,USD,106.8350,3.7820,20.4380,11.5760,49.4620,A,62.2100
018204,20191231,2019,INDL,C,D,STD,ANIP,USD,212.7910,12.0900,22.2100,6.0940,206.5470,A,61.6700
018241,20191231,2019,INDL,C,D,STD,FCF,USD,1055.6650,98.3120,184.1240,105.3330,410.7490,A,14.5100
018264,20191231,2019,INDL,C,D,STD,FVCB,USD,179.0780,13.9020,27.4140,15.8280,69.2800,A,17.4700
018276,20191231,2019,INDL,C,D,STD,THFF,USD,557.6080,13.7420,89.9070,48.8720,187.5730,A,45.7200
018289,20191231,2019,INDL,C,D,STD,ASC,USD,326.0560,33.0980,16.1680,-22.8610,230.0420,A,9.0500
018293,20191231,2019,INDL,C,D,STD,CWEN,USD,1850.0000,113.3420,227.0000,-11.0000,1032.0000,A,19.9500
018306,20191231,2019,INDL,C,D,STD,SC,USD,7318.6200,339.2020,2686.0720,994.3700,7905.2240,A,23.3700
018307,20191231,2019,INDL,C,D,STD,FLIC,USD,389.1080,23.9350,57.6540,41.5550,154.4610,A,25.0800
018312,20191231,2019,INDL,C,D,STD,USFD,USD,3709.0000,220.0000,751.0000,385.0000,25939.0000,A,41.8900
018315,20191231,2019,INDL,C,D,STD,PGEN,USD,71.7110,163.2750,-173.4020,-322.3240,90.7220,A,5.4800
018320,20191231,2019,INDL,C,D,STD,FOXF,USD,422.2000,38.5590,117.3650,93.0330,751.0200,A,69.5700
018329,20191231,2019,INDL,C,D,STD,BUSE,USD,1220.4340,54.7890,205.5190,102.9530,472.6490,A,27.5000
018383,20191231,2019,INDL,C,D,STD,BRX,USD,2743.8570,297.8570,413.9510,274.7730,1168.9570,A,21.6100
018385,20191231,2019,INDL,C,D,STD,FRAF,USD,127.5280,4.3530,30.3940,16.1150,64.6590,A,38.6900
018434,20191231,2019,INDL,C,D,STD,ALRS,USD,285.7280,17.0500,68.4400,29.5400,207.4940,A,22.8500
018441,20191231,2019,INDL,C,D,STD,SPNT,USD,1414.0740,94.2250,200.3890,200.6190,969.8960,A,10.5200
018465,20191231,2019,INDL,C,D,STD,AR,USD,6970.7430,295.9410,-941.8040,-340.1290,4408.6900,A,2.8500
018487,20191231,2019,INDL,C,D,STD,FEYE,USD,701.6660,216.0890,-199.1720,-257.4090,889.1520,A,16.5300
018494,20191231,2019,INDL,C,D,STD,IRT,USD,613.2790,91.0710,50.2130,45.8960,203.0670,A,14.0800
018498,20191231,2019,INDL,C,D,STD,MUSA,USD,803.0000,30.4600,268.3000,154.8000,12101.3000,A,117.0000
018510,20191231,2019,INDL,C,D,STD,XLRN,USD,449.4760,53.1240,-136.4450,-124.8580,73.9930,A,53.0200
018533,20191231,2019,INDL,C,D,STD,HBNC,USD,656.0230,44.9760,114.8010,66.5380,250.8100,A,19.0000
018556,20191231,2019,INDL,C,D,STD,CHGG,USD,498.8290,121.5840,20.3920,-9.6050,410.9260,A,37.9100
018561,20191231,2019,INDL,C,D,STD,BNFT,USD,-25.6440,32.7890,-23.4710,-45.5150,295.6860,A,21.9400
018562,20191231,2019,INDL,C,D,STD,FATE,USD,244.7530,75.7300,-100.7270,-98.1490,10.6800,A,19.5700
018564,20191231,2019,INDL,C,D,STD,AAOI,USD,273.7940,20.1400,-37.8900,-66.0490,190.8720,A,11.8800
018572,20191231,2019,INDL,C,D,STD,ISEE,USD,117.2030,49.6270,-61.2720,-58.8590,0.0000,A,8.5800
018573,20191231,2019,INDL,C,D,STD,QTS,USD,930.3820,58.2280,45.0250,31.2910,479.4560,A,54.2700
018578,20191231,2019,INDL,C,D,STD,RMAX,USD,497.8860,17.8380,70.1490,25.0400,282.2930,A,38.4900
018624,20190630,2019,INDL,C,D,STD,PINC,USD,-862.2500,61.9380,381.6680,109.1200,1217.6380,A,37.8800
018626,20191231,2019,INDL,C,D,STD,GLOB,USD,438.7140,36.9640,81.4550,54.0150,659.3250,A,106.0500
018629,20191231,2019,INDL,C,D,STD,LGIH,USD,845.1930,25.3590,227.5380,178.6080,1838.1540,A,70.6500
018630,20191231,2019,INDL,C,D,STD,RNG,USD,745.7000,86.9400,-29.3990,-53.6070,902.8580,A,168.6700
018658,20191231,2019,INDL,C,D,STD,MGNX,USD,230.6280,48.9590,-177.1850,-151.8110,64.1880,A,10.8800
018675,20200131,2019,INDL,C,D,STD,BURL,USD,528.1490,65.9300,614.4450,465.1160,7286.3980,A,228.0300
018683,20200131,2019,INDL,C,D,STD,SAIC,USD,1417.0000,58.0000,418.0000,226.0000,6379.0000,A,87.0200
018689,20200131,2019,INDL,C,D,STD,VEEV,USD,1665.5940,149.0960,287.5190,301.1180,1104.0810,A,140.6600
018699,20190930,2019,INDL,C,D,STD,PTC,USD,1201.9980,114.8990,117.2660,-27.4600,1255.6310,A,74.8900
018732,20191231,2019,INDL,C,D,STD,LKFN,USD,598.0110,25.4440,130.1010,87.0470,260.2070,A,48.9300
018745,20191231,2019,INDL,C,D,STD,ESNT,USD,2984.8450,98.3940,669.2120,555.7130,867.5670,A,51.9900
018749,20191231,2019,INDL,C,D,STD,AERI,USD,166.9500,46.4650,-187.4920,-199.5810,69.8880,A,24.1700
018792,20191231,2019,INDL,C,D,STD,GLPI,USD,2074.2450,214.6940,731.1790,390.8810,1154.2290,A,43.0500
018842,20200331,2019,INDL,C,D,STD,TCS,USD,271.7080,48.3170,43.1180,14.4870,915.9530,A,4.2200
018872,20191231,2019,INDL,C,D,STD,TWTR,USD,8704.3860,779.6190,366.1560,1465.6590,3459.3290,A,32.0500
018875,20191231,2019,INDL,C,D,STD,EXPI,USD,51.9670,65.2740,-8.7790,-9.5280,979.9370,A,11.3300
018878,20191231,2019,INDL,C,D,STD,GLYC,USD,154.2010,43.4670,-61.3890,-57.8920,0.0000,A,5.2900
018888,20191231,2019,INDL,C,D,STD,AMRX,USD,230.4880,147.0700,12.9510,-361.9170,1626.3730,A,4.8200
018899,20191231,2019,INDL,C,D,STD,TNDM,USD,194.9790,59.3960,-16.7220,-24.7530,362.3050,A,59.6100
018930,20191231,2019,INDL,C,D,STD,KPTI,USD,49.7740,65.3700,-189.2750,-199.5900,40.8930,A,19.1700
018938,20191231,2019,INDL,C,D,STD,XNCR,USD,593.2010,56.9020,13.8240,26.8750,156.7000,A,34.3900
018947,20191231,2019,INDL,C,D,STD,VCYT,USD,239.4550,49.6250,-13.6270,-12.5990,120.3680,A,27.9200
019000,20191231,2019,INDL,C,D,STD,MMI,USD,494.9070,39.1530,96.6250,76.9300,806.4280,A,37.2500
019025,20191231,2019,INDL,C,D,STD,REPH,USD,-6.7120,23.3130,25.7460,-18.6300,99.2190,A,18.3300
019044,20191231,2019,INDL,C,D,STD,VRNS,USD,93.5320,30.5830,-75.9870,-78.7640,254.1900,A,77.7100
019071,20191231,2019,INDL,C,D,STD,CWH,USD,-32.6070,37.4890,133.0460,-60.5910,4892.0190,A,14.7400
019094,20191231,2019,INDL,C,D,STD,NBTB,USD,1120.3970,43.7970,219.6340,121.0210,511.5570,A,40.5600
019137,20191231,2019,INDL,C,D,STD,OVBC,USD,128.1790,4.7870,22.1500,9.9070,58.2270,A,39.6200
019143,20191231,2019,INDL,C,D,STD,KIN,USD,81.9210,39.2040,-62.5670,-61.3890,4.2560,A,8.4800
019149,20191231,2019,INDL,C,D,STD,RARE,USD,653.7640,57.8380,-424.1730,-402.7270,103.7140,A,42.7100
019150,20191231,2019,INDL,C,D,STD,OSBC,USD,277.8640,29.9320,71.9280,39.4550,150.5220,A,13.4700
019154,20191231,2019,INDL,C,D,STD,CARA,USD,186.7130,46.7200,-111.6790,-106.3730,19.8860,A,16.1100
019159,20191231,2019,INDL,C,D,STD,PWOD,USD,154.9600,7.0410,27.5280,15.6720,77.2260,A,35.5600
019163,20191231,2019,INDL,C,D,STD,STAY,USD,1176.2700,179.4830,334.5730,165.1380,1218.2190,A,14.8600
019168,20191231,2019,INDL,C,D,STD,TACO,USD,302.1070,37.0590,28.2520,-118.2850,512.9510,A,7.9050
019262,20191231,2019,INDL,C,D,STD,CTBI,USD,614.8860,17.7930,110.8630,64.5400,235.5820,A,46.6400
019274,20191231,2019,INDL,C,D,STD,INGN,USD,344.6210,22.0310,21.3830,20.9500,361.9430,A,68.3300
019275,20191231,2019,INDL,C,D,STD,BRG,USD,58.7860,23.4990,46.9270,36.7430,219.8360,A,12.0500
019305,20191231,2019,INDL,C,D,STD,PLPC,USD,268.5350,4.9930,34.9930,23.3030,444.8610,A,60.3500
019318,20191231,2019,INDL,C,D,STD,PRK,USD,969.0140,16.3460,194.6860,102.7000,457.6930,A,102.3800
019355,20191231,2019,INDL,C,D,STD,SFNC,USD,2988.1700,113.6290,452.7280,238.1670,988.1540,A,26.7900
019391,20190630,2019,INDL,C,D,STD,MBUU,USD,204.2350,20.8530,103.6490,66.0660,684.0160,A,40.9500
019398,20191231,2019,INDL,C,D,STD,DENN,USD,-138.0640,57.0950,73.8030,117.4100,541.3890,A,19.8800
019402,20200131,2019,INDL,C,D,STD,GIII,USD,1290.6720,48.0100,247.0250,143.8370,3160.4640,A,33.5000
019412,20191231,2019,INDL,C,D,STD,ITCI,USD,195.0070,55.5070,-154.0120,-147.7220,0.0610,A,34.3100
019428,20191231,2019,INDL,C,D,STD,GSBC,USD,603.0660,14.2610,104.1330,73.6120,265.9510,A,63.3200
