gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,curcd,act,at,bkvlps,ceq,ch,cogs,csho,ebit,ebitda,emp,invt,lct,lt,ni,ppent,rect,sale,teq,wcap,xint,costat,prcc_c,mkvalt,ggroup,gind,gsector,gsubind,naics,sic
013602,20200430,2019,INDL,C,D,STD,CRMT,USD,,667.3240,45.7258,302.6590,59.5600,388.4750,6.6190,-7.6300,-3.7910,1.7500,36.4140,,364.1650,51.3030,90.8530,469.2390,652.9920,302.7590,,8.0520,A,109.6600,436.5231,2550,255040,25,25504050,441120,5500
013619,20200331,2019,INDL,C,D,STD,ABMD,USD,635.8630,1216.4620,23.6723,1065.4660,192.3410,131.0050,45.0090,248.6440,268.9440,1.5360,90.0880,131.8850,150.9960,203.0090,176.6910,84.6500,840.8830,1065.4660,503.9780,0.0000,A,170.5900,6533.5064,3510,351010,35,35101010,339112,3841
013623,20191231,2019,INDL,C,D,STD,CNMD,USD,397.3630,1775.0950,24.9971,710.4670,25.8560,407.5010,28.4220,96.3730,141.1360,3.3000,164.6160,188.0870,1064.6280,28.6200,141.9820,189.0970,955.0970,710.4670,209.2760,42.7010,A,111.8300,3178.4323,3510,351010,35,35101010,334510,3845
013700,20191231,2019,INDL,C,D,STD,XRAY,USD,1999.9000,8602.9000,23.0117,5092.5000,404.9000,1584.4000,221.3000,552.5000,875.3000,15.2000,561.7000,995.5000,3508.0000,262.9000,961.7000,782.0000,4029.2000,5094.9000,1004.4000,29.4000,A,56.5900,12523.3670,3510,351010,35,35101020,339114,3843
013714,20191231,2019,INDL,C,D,STD,VIAC,USD,11902.0000,49519.0000,21.4748,13207.0000,632.0000,16634.0000,615.0000,5108.0000,5531.0000,28.5700,,9048.0000,35976.0000,3308.0000,4024.0000,7206.0000,27812.0000,13289.0000,2854.0000,962.0000,A,41.9700,25962.3500,5020,502010,50,50201020,515120,4888
013721,20191231,2019,INDL,C,D,STD,ZTS,USD,4748.0000,11545.0000,5.6947,2708.0000,1934.0000,1656.0000,475.5280,2113.0000,2525.0000,10.6000,1410.0000,1806.0000,8837.0000,1500.0000,2129.0000,1086.0000,6276.0000,2708.0000,2942.0000,236.0000,A,132.3500,62936.1308,3520,352020,35,35202010,325412,2834
013786,20191231,2019,INDL,C,D,STD,HRTX,USD,479.0640,512.7820,4.4720,403.8350,71.8980,59.5750,90.3040,-202.2940,-200.2500,0.2310,24.9680,96.7050,108.9470,-204.7490,33.3720,39.8790,145.9680,403.8350,382.3590,1.4720,A,23.5000,2122.1440,3520,352010,35,35201010,325414,2836
013824,20190930,2019,INDL,C,D,STD,FICO,USD,455.7060,1433.4480,10.0113,289.7670,106.4260,308.4890,28.9440,253.5480,283.8780,4.0090,0.0000,490.8280,1143.6810,192.1240,53.0270,297.4270,1160.0830,289.7670,-35.1220,39.7520,A,374.6800,8785.0829,4510,451030,45,45103010,541512,7373
013888,20191231,2019,INDL,C,D,STD,COOP,USD,,18305.0000,24.4957,2232.0000,329.0000,1745.0000,91.1180,171.0000,262.0000,9.1000,4077.0000,,16074.0000,274.0000,233.0000,7953.0000,2007.0000,2231.0000,,779.0000,A,12.5100,,4010,401020,40,40102010,522292,6162
013906,20190930,2019,INDL,C,D,STD,JOUT,USD,322.5280,436.4440,32.3048,324.5340,172.3820,298.6990,10.0460,63.7740,77.7380,1.2000,94.2980,87.8660,111.9100,51.4130,59.4990,44.5080,562.4190,324.5340,234.6620,0.1720,A,76.7000,588.2938,2520,252020,25,25202010,336320,3690
013963,20191231,2019,INDL,C,D,STD,VGR,USD,681.6140,1505.0890,-4.6289,-685.4640,371.3410,826.9350,148.0850,231.1350,255.5130,1.4180,98.7620,461.1330,2190.1050,100.9740,231.7380,45.7250,1452.4550,-685.0160,220.4810,143.9280,A,13.3900,1982.8582,3020,302030,30,30203010,531210,6531
013988,20191231,2019,INDL,C,D,STD,SCHW,USD,,294005.0000,14.6960,18952.0000,29345.0000,6278.0000,1285.7250,5158.0000,5507.0000,19.7000,196846.0000,,272260.0000,3704.0000,2705.0000,42093.0000,11785.0000,21745.0000,,285.0000,A,47.5600,,4020,402030,40,40203020,523920,6282
014027,20191231,2019,INDL,C,D,STD,CLH,USD,1400.9080,4108.9040,22.7573,1269.8130,371.9910,2387.8190,55.7980,223.9560,534.8170,14.4000,214.7440,720.1000,2839.0910,97.7400,1750.3570,701.0640,3412.1900,1269.8130,680.8080,82.8970,A,85.7500,4784.6785,2020,202010,20,20201050,562211,4955
014084,20191231,2019,INDL,C,D,STD,AIN,USD,618.3340,1474.3680,21.6257,698.6830,195.5400,591.3450,32.3080,196.9820,267.7770,4.6000,95.1490,202.7190,771.6790,132.3980,484.6850,299.1040,1054.1320,702.6890,415.6150,19.9980,A,75.9200,2452.8234,2010,201060,20,20106020,313210,2221
014108,20191231,2019,INDL,C,D,STD,CYBE,USD,47.3490,72.5990,8.1515,58.3240,5.8360,31.3610,7.1550,0.9360,2.7080,0.1730,15.5800,10.7820,14.2750,0.7740,5.4520,16.0610,59.2630,58.3240,36.5670,0.0000,A,18.3800,131.5089,4530,453010,45,45301010,333314,3827
014113,20190930,2019,INDL,C,D,STD,MITK,USD,54.1300,135.8970,2.6589,107.3330,16.7480,10.8780,40.3670,-0.5090,7.9030,0.2840,0.0000,20.0480,28.5640,-0.7240,4.2310,17.2880,84.5900,107.3330,34.0820,0.0000,A,7.6500,389.5416,4510,451030,45,45103010,333316,3577
014172,20191231,2019,INDL,C,D,STD,FULT,USD,,21886.0400,14.2626,2342.1760,132.2830,209.7420,164.2180,423.7620,453.3890,3.5000,44.6590,,19543.8640,226.3390,342.8250,16673.9040,1041.4660,2342.1760,,,A,17.4300,2862.3197,4010,401010,40,40101015,522110,6020
014219,20191231,2019,INDL,C,D,STD,BXS,USD,,21052.5760,24.0379,2517.9960,261.7730,126.5680,104.5230,428.1330,466.7840,4.6930,217.1070,,18367.5590,234.2610,480.9010,13970.6170,1055.6930,2685.0170,,,A,31.4100,3283.0674,4010,401010,40,40101015,522110,6020
014225,20191231,2019,INDL,C,D,STD,FAST,USD,2457.2000,3799.9000,4.6429,2665.6000,174.9000,2669.6000,574.1290,1056.0000,1204.7000,21.9480,1366.4000,544.7000,1134.3000,790.9000,1266.4000,741.8000,5333.7000,2665.6000,1912.5000,13.9000,A,36.9500,21214.0666,2010,201070,20,20107010,423,5000
014253,20191231,2019,INDL,C,D,STD,WABC,USD,,5619.5550,27.0275,731.4170,373.4210,1.8880,27.0620,132.4750,132.4750,0.7370,0.0430,,4888.1380,80.3890,51.7330,1107.1800,205.6570,731.4170,,,A,67.7700,1833.9917,4010,401010,40,40101015,522110,6020
014256,20190630,2019,INDL,C,D,STD,MXIM,USD,2539.5000,3743.9820,6.7878,1845.2760,1757.3420,705.7340,271.8520,753.6260,864.7560,7.1310,246.5120,371.1670,1898.7060,827.4860,577.7220,360.0160,2314.3290,1845.2760,2168.3330,43.5430,A,61.5100,16262.1866,4530,453010,45,45301020,334413,3674
014269,20191231,2019,INDL,C,D,STD,HLF,USD,1488.2000,2678.6000,-2.8384,-390.0000,839.4000,2387.3000,137.4000,625.1000,722.8000,9.5000,436.2000,964.4000,3068.6000,311.0000,561.0000,91.0000,4877.1000,-390.0000,523.8000,153.0000,A,47.6700,6549.8580,3030,303020,30,30302010,424210,5122
014275,20191231,2019,INDL,C,D,STD,FRC,USD,,116263.6340,51.6312,8706.1070,361.9320,877.0020,168.6210,1841.4930,1841.4930,4.8120,23.3040,,106412.5270,930.3290,1174.3050,90300.7270,4156.6990,9851.1070,,,A,117.4500,19804.5365,4010,401010,40,40101015,522110,6020
014282,20191231,2019,INDL,C,D,STD,APH,USD,4211.2000,10815.5000,15.2075,4530.3000,891.2000,5313.0000,297.9000,1628.9000,1941.0000,74.0000,1310.1000,2132.7000,6219.3000,1155.0000,1195.7000,1736.4000,8225.4000,4596.2000,2078.5000,117.6000,A,108.2300,32241.7170,4520,452030,45,45203015,334417,3678
014309,20191231,2019,INDL,C,D,STD,IPAR,USD,573.2960,828.8320,14.8511,468.0040,192.4170,258.8490,31.5130,104.7270,113.4560,0.4020,167.8090,184.4650,219.8340,60.2490,39.4660,135.2330,713.5140,608.9980,388.8310,2.1460,A,72.7100,2291.3102,3030,303020,30,30302010,325620,2844
014311,20191231,2019,INDL,C,D,STD,PII,USD,1626.9600,4430.5290,18.2635,1107.9990,157.0640,4951.9950,61.4120,425.5510,660.0640,14.0000,1121.1110,1527.9900,3308.7290,323.9600,1009.9620,222.8770,6782.5180,1121.8000,98.9700,77.5890,A,101.7000,6245.6004,2520,252020,25,25202010,336999,3790
014320,20191231,2019,INDL,C,D,STD,ICPT,USD,721.3150,754.8860,1.5693,51.5560,70.0550,560.7660,32.8530,-312.4270,-308.7640,0.5830,0.0000,162.0050,703.3300,-344.6810,18.4480,38.0440,252.0020,51.5560,559.3100,41.1440,A,123.9200,4071.1438,3520,352010,35,35201010,325414,2836
014359,20191231,2019,INDL,C,D,STD,PXD,USD,2191.0000,19067.0000,73.2058,12119.0000,631.0000,5782.0000,165.5470,1738.0000,3487.0000,2.3230,205.0000,2496.0000,6948.0000,756.0000,16357.0000,1042.0000,9671.0000,12119.0000,-305.0000,126.0000,A,151.3700,25058.8494,1010,101020,10,10102020,211120,1311
014369,20191231,2019,INDL,C,D,STD,USM,USD,1573.0000,8164.0000,48.8023,4197.0000,285.0000,1784.0000,86.0000,130.0000,832.0000,5.5000,162.0000,750.0000,3943.0000,127.0000,3107.0000,1056.0000,4022.0000,4210.0000,823.0000,110.0000,A,36.2300,3115.7800,5010,501020,50,50102010,517312,4812
014370,20191231,2019,INDL,C,D,STD,MAN,USD,6484.5000,9223.8000,46.7498,2743.0000,1025.8000,17411.2000,58.6740,720.5000,797.7000,28.0000,0.0000,4441.4000,6462.3000,465.7000,591.8000,5273.1000,20863.5000,2761.5000,2043.1000,44.4000,A,97.1000,5697.2454,2020,202020,20,20202010,561320,7363
014401,20191231,2019,INDL,C,D,STD,ITIC,USD,,263.8930,101.3033,191.3620,25.9490,141.4150,1.8890,39.8230,42.0870,0.4020,0.0000,,72.5310,31.4580,14.2450,12.1130,183.5020,191.3620,,0.0000,A,159.2000,300.7288,4030,403010,40,40301040,524127,6361
014403,20191231,2019,INDL,C,D,STD,DX,USD,,5370.6040,18.0110,420.1810,62.5820,7.5200,22.9460,148.4480,,0.0200,0.0000,,4787.6160,-152.6680,,35.6140,164.4350,582.9880,,320.0830,A,16.9400,388.7052,4020,402040,40,40204010,525990,6798
014418,20191231,2019,INDL,C,D,STD,MGM,USD,4007.6930,33876.3560,15.3578,7727.2650,2329.6040,7603.4890,503.1480,1394.9920,2699.6410,81.0000,102.8880,3191.4230,21108.3910,2046.4330,22678.4360,1374.8840,12899.6720,12662.9190,816.2700,853.0070,A,33.2700,16739.7340,2530,253010,25,25301010,721120,7990
014477,20191231,2019,INDL,C,D,STD,WM,USD,6209.0000,27743.0000,16.6570,7068.0000,3561.0000,9378.0000,424.3260,2803.0000,4479.0000,44.9000,106.0000,3144.0000,20673.0000,1670.0000,13317.0000,2319.0000,15455.0000,7070.0000,3065.0000,485.0000,A,113.9600,48356.1910,2020,202010,20,20201050,562111,4953
014489,20200131,2019,INDL,C,D,STD,DELL,USD,36868.0000,118861.0000,-2.1184,-1574.0000,9302.0000,59410.0000,743.0000,3526.0000,9669.0000,165.0000,3281.0000,52456.0000,115077.0000,4616.0000,7835.0000,17379.0000,92154.0000,3784.0000,-15588.0000,2675.0000,A,51.3900,36236.1100,4520,452020,45,45202030,334111,3571
014535,20191231,2019,INDL,C,D,STD,SSP,USD,577.4440,3561.3530,11.0910,897.9350,32.9680,1250.2840,80.9610,86.5660,173.5520,5.9000,0.0000,299.4800,2663.4180,-18.3780,514.5440,443.2180,1423.8360,897.9350,277.9640,80.5960,A,15.7100,1271.8973,5020,502010,50,50201020,515120,4833
014551,20191231,2019,INDL,C,D,STD,SAMG,USD,,214.2490,6.9706,64.9870,52.8320,78.0660,9.3300,20.8950,24.0860,0.1400,0.0000,,116.4420,8.6460,39.6980,10.6550,102.1520,97.8070,,0.4810,A,12.5800,117.3714,4020,402030,40,40203010,523930,6282
014561,20190630,2019,INDL,C,D,STD,IIVI,USD,812.9110,1953.7730,17.7864,1133.2090,204.8720,748.7820,63.7120,168.0680,260.4330,12.4870,296.2820,270.5630,820.5640,107.5170,582.7900,269.6420,1362.4960,1133.2090,542.3480,22.4170,A,33.6700,2329.3107,4520,452030,45,45203015,333314,3827
014590,20191231,2019,INDL,C,D,STD,FCX,USD,7915.0000,40809.0000,6.4080,9298.0000,2020.0000,11528.0000,1451.0000,889.0000,2522.0000,27.5000,4073.0000,3209.0000,23361.0000,-239.0000,29584.0000,1167.0000,14568.0000,17448.0000,4706.0000,681.0000,A,13.1200,19037.1200,1510,151040,15,15104025,212230,1000
014603,20200430,2019,INDL,C,D,STD,CDMO,USD,59.7630,107.6200,0.0123,41.8940,36.2620,52.6790,56.4830,-10.5850,-7.4940,0.2270,10.8830,44.4800,65.7240,-10.4660,47.2050,11.9060,59.7020,41.8960,15.2830,,A,7.6700,344.5463,3520,352010,35,35201010,325413,2835
014624,20191231,2019,INDL,C,D,STD,ODP,USD,3447.0000,7311.0000,4.0603,2173.0000,698.0000,8010.0000,535.1820,310.0000,514.0000,40.0000,1032.0000,3094.0000,5138.0000,99.0000,2092.0000,1642.0000,10647.0000,2173.0000,353.0000,89.0000,A,2.7400,1466.3987,2550,255040,25,25504040,453210,5940
014790,20191231,2019,INDL,C,D,STD,MTH,USD,,3398.2490,51.6765,1973.9900,319.4660,2960.3490,38.1990,299.5740,316.8740,1.5100,2795.2620,,1424.2590,249.6630,76.9380,88.4920,3666.9440,1973.9900,,83.8560,A,61.1100,2334.3409,2520,252010,25,25201030,236117,1531
014793,20191231,2019,INDL,C,D,STD,ARCH,USD,706.7470,1867.7560,42.3299,640.5360,153.0200,1873.0170,15.1320,192.9510,325.5540,3.7000,130.8980,310.9800,1227.2200,233.7990,1003.7090,189.2680,2294.3520,640.5360,395.7670,19.3850,A,71.7400,1085.5697,1010,101020,10,10102050,21211,1220
014822,20191231,2019,INDL,C,D,STD,WRB,USD,,26643.4280,33.1218,6074.9390,1023.7100,6872.5820,183.4120,906.4200,960.4200,7.4930,0.0000,,20525.0860,681.9440,615.4020,4798.3980,7833.0020,6118.3420,,153.4090,A,69.1000,,4030,403010,40,40301040,524126,6331
014824,20191231,2019,INDL,C,D,STD,CINF,USD,,25408.0000,60.5458,9864.0000,767.0000,5374.0000,162.9180,2525.0000,2550.0000,5.1480,0.0000,,15544.0000,1997.0000,207.0000,2629.0000,7924.0000,9864.0000,,53.0000,A,105.1500,,4030,403010,40,40301040,524126,6331
014828,20191231,2019,INDL,C,D,STD,ORI,USD,,21076.3000,19.7597,6000.1000,78.8000,5824.5000,303.6530,1362.4000,1389.2000,9.0000,0.0000,,15076.2000,1056.4000,,5385.5000,7213.7000,6000.1000,,43.2000,A,22.3700,,4030,403010,40,40301040,524126,6331
014891,20191231,2019,INDL,C,D,STD,MGPI,USD,184.2060,322.5970,13.5682,231.0400,3.3090,274.6410,17.0280,48.4930,60.0650,0.3410,136.9310,39.2950,91.5530,38.7930,134.9090,41.9180,362.7450,231.0440,144.9110,1.8800,A,48.4500,825.0066,3020,302010,30,30201020,312140,2085
014898,20191231,2019,INDL,C,D,STD,DDD,USD,373.1700,807.3120,4.4403,522.1590,133.6650,300.7590,117.5960,-53.6040,-3.3100,2.4720,111.1060,162.9640,293.4160,-69.8800,129.8300,109.4080,629.0940,513.8960,210.2060,4.4420,A,8.7500,1028.9650,4520,452020,45,45202030,333249,3559
014934,20191231,2019,INDL,C,D,STD,DVN,USD,3851.0000,13717.0000,15.1885,5802.0000,1464.0000,4009.0000,382.0000,160.0000,1696.0000,1.8000,,1927.0000,7797.0000,-355.0000,8836.0000,832.0000,6220.0000,5920.0000,1924.0000,260.0000,A,25.9700,9920.5400,1010,101020,10,10102020,2111,1311
014954,20190831,2019,INDL,C,D,STD,LNN,USD,313.4900,500.3140,24.8641,268.2090,127.2040,315.4460,10.7870,24.0230,38.0410,1.0690,92.2870,82.1310,232.1050,2.1720,68.9680,76.8510,444.0720,268.2090,231.3590,4.7670,A,95.9900,952.0606,2010,201060,20,20106015,333111,3523
014960,20191231,2019,INDL,C,D,STD,LH,USD,2981.2000,18046.4000,77.8498,7567.0000,337.5000,7980.8000,97.2000,1467.6000,2032.3000,65.0000,244.7000,2655.8000,10459.3000,823.8000,2724.3000,2025.3000,11554.8000,7567.0000,325.4000,235.7000,A,169.1700,16443.3240,3510,351020,35,35102015,621511,8071
015044,20200131,2019,INDL,C,D,STD,WDAY,USD,3094.6220,6816.3650,10.7314,2486.5510,731.1410,792.2580,231.7080,-502.2300,-229.2300,12.2000,0.0000,2969.4040,4329.8140,-480.6740,1227.0810,877.5780,3627.2060,2486.5510,125.2180,64.6850,A,164.4500,42834.1600,4510,451030,45,45103010,519130,7370
015101,20191231,2019,INDL,C,D,STD,MFA,USD,,13567.3640,7.4803,3383.8720,70.6290,97.1100,452.3690,695.5280,,0.0660,0.0000,,10183.4120,378.1170,,7447.9280,792.6380,3383.9520,,332.3560,A,7.6500,3460.6229,4020,402040,40,40204010,525990,6798
015111,20191231,2019,INDL,C,D,STD,RPT,USD,,1918.5590,9.2147,735.8130,110.2590,152.4320,79.8500,54.6370,,0.1040,0.0000,,1070.3040,91.5110,,44.5790,234.7030,848.2550,,40.1910,A,15.0400,,6010,601010,60,60101070,531120,6798
015142,20191231,2019,INDL,C,D,STD,STAR,USD,,5085.1090,6.8811,1040.4100,307.1720,378.8580,77.8100,142.4870,,0.1550,0.0000,,3847.1490,324.0420,2.7360,81.2300,521.3450,1237.9600,,191.4190,A,14.5100,1129.0231,6010,601010,60,60101010,531190,6798
015153,20191231,2019,INDL,C,D,STD,AGM,USD,,21709.3740,45.6755,570.9020,604.3810,55.4260,10.7120,610.6090,610.6090,0.1030,6981.4400,,20910.0980,109.5460,0.0000,237.6370,666.0350,799.2760,,471.9580,A,83.5000,884.4204,4010,401020,40,40102010,522298,6111
015199,20191231,2019,INDL,C,D,STD,SRCE,USD,,6622.7760,32.4700,828.2770,67.2150,74.8440,25.5090,144.4960,176.7220,1.1750,20.7990,,5774.1400,91.9600,188.0500,4974.2730,384.0070,848.6360,,,A,51.8800,1323.4069,4010,401010,40,40101015,522110,6020
015247,20191231,2019,INDL,C,D,STD,VLO,USD,18969.0000,53864.0000,53.2700,21803.0000,2583.0000,96504.0000,409.2920,3843.0000,5343.0000,10.2220,7013.0000,13160.0000,31328.0000,2422.0000,30593.0000,8904.0000,102729.0000,22536.0000,5809.0000,544.0000,A,93.6500,38330.1958,1010,101020,10,10102030,324110,2911
015252,20191231,2019,INDL,C,D,STD,TRS,USD,434.0400,1192.7000,15.6515,697.4800,172.4700,500.7900,44.5630,92.4000,135.9000,3.5000,132.6600,119.7900,495.2200,98.6200,242.1800,108.8600,723.5300,697.4800,314.2500,13.9500,A,31.4100,1399.7238,2010,201060,20,20106020,332119,3460
015267,20191231,2019,INDL,C,D,STD,IEX,USD,1261.4450,3813.9120,29.7449,2263.2290,632.5810,1289.3230,76.0880,605.0870,681.9630,7.4390,293.4670,357.8770,1550.6830,425.5210,362.6900,298.1860,2494.5730,2263.2290,903.5680,44.3410,A,172.0000,13087.1360,2010,201060,20,20106020,333914,3561
015343,20191231,2019,INDL,C,D,STD,MLI,USD,693.7720,1370.9400,11.2990,643.4680,97.9440,2035.6100,56.9490,193.5800,236.2730,4.9640,292.1070,234.2870,708.8040,100.9720,390.0500,269.9430,2430.6160,662.1360,459.4850,25.9570,A,31.7500,1808.1308,2010,201060,20,20106020,331420,3350
015363,20191231,2019,INDL,C,D,STD,TCF,USD,,46651.5530,36.2022,5537.7130,491.7870,363.5110,152.9660,614.1620,922.8000,8.2090,234.0420,,40924.3120,295.4680,533.1380,34384.4120,2052.7930,5727.2410,,,A,46.8000,7158.8088,4010,401010,40,40101015,522110,6020
015364,20191231,2019,INDL,C,D,STD,ARGO,USD,,10514.5000,51.8033,1781.1000,137.8000,1903.8000,34.3820,40.7000,66.8000,1.4670,0.0000,,8733.4000,-8.4000,232.2000,3818.5000,1970.6000,1781.1000,,33.6000,A,65.7500,2260.6165,4030,403010,40,40301040,524126,6351
015414,20190630,2019,INDL,C,D,STD,TECH,USD,412.6070,1884.4100,30.7268,1165.5890,100.8860,187.7440,37.9340,149.3750,227.5460,2.2550,91.0500,101.9850,718.8210,96.0720,154.0390,137.4660,714.0060,1165.5890,310.6220,21.7050,A,219.5100,7908.8597,3520,352030,35,35203010,325414,2836
015417,20191231,2019,INDL,C,D,STD,BRO,USD,2494.8020,7622.8210,11.8950,3350.2790,542.1740,1790.5520,281.6550,578.2020,601.6190,10.0830,0.0000,2045.3610,4272.5420,398.5140,332.9150,1001.3390,2392.1710,3350.2790,449.4410,63.6600,A,39.4800,11119.7394,4030,403010,40,40301010,524210,6411
015420,20200131,2019,INDL,C,D,STD,AMBA,USD,451.1900,527.2760,13.2542,448.0720,231.4030,87.3230,33.8060,-49.6490,-40.9490,0.7610,22.9710,53.4530,79.2040,-44.7920,15.5490,18.4870,228.7320,448.0720,397.7370,0.0000,A,60.5600,1999.2868,4530,453010,45,45301020,334413,3674
015459,20191231,2019,INDL,C,D,STD,TG,USD,233.1560,712.6680,11.2917,376.7490,31.4220,772.5170,33.3650,52.7090,85.7530,3.0000,81.3800,152.4680,335.9190,48.2590,262.1100,111.6580,972.3580,376.7490,80.6880,4.9510,A,22.3500,745.7078,1510,151010,15,15101010,326113,3081
015520,20200131,2019,INDL,C,D,STD,SIG,USD,3154.8000,6299.1000,23.0746,1222.6000,374.5000,3726.2000,52.3000,314.7000,492.7000,26.1260,2331.7000,1652.6000,4459.5000,105.5000,2425.2000,45.1000,6137.1000,1839.6000,1502.2000,35.6000,A,21.7400,1271.4130,2550,255040,25,25504040,448310,5944
015539,20191231,2019,INDL,C,D,STD,PRTK,USD,243.3540,251.0790,-0.9955,-39.6470,102.3020,131.6730,39.8280,-115.6290,-115.1290,0.1020,11.5790,24.2000,290.7260,-128.7900,3.7410,9.5830,16.5440,-39.6470,219.1540,16.4030,A,4.0300,160.5068,3520,352020,35,35202010,325412,2834
015855,20200331,2019,INDL,C,D,STD,NLOK,USD,3079.0000,7735.0000,0.0170,10.0000,2177.0000,241.0000,589.0000,641.0000,872.0000,3.6620,0.0000,2622.0000,7725.0000,3887.0000,326.0000,199.0000,2490.0000,10.0000,457.0000,196.0000,A,25.5200,11020.1900,4510,451030,45,45103020,511210,7372
016009,20200131,2019,INDL,C,D,STD,SPWH,USD,291.6380,616.6410,2.5468,110.2680,1.6850,570.4480,43.2960,33.4640,52.7840,5.4000,275.5050,264.7760,506.3730,20.2150,323.2870,1.7160,886.4010,110.2680,26.8620,7.9950,A,8.0300,280.5581,2550,255040,25,25504040,451110,5940
016101,20191231,2019,INDL,C,D,STD,ABBV,USD,49519.0000,89115.0000,-5.5257,-8172.0000,39924.0000,5397.0000,1478.9120,13855.0000,15872.0000,30.0000,1813.0000,15585.0000,97287.0000,7882.0000,3306.0000,5428.0000,33266.0000,-8172.0000,33934.0000,1472.0000,A,88.5400,130942.8685,3520,352010,35,35201010,325414,2836
016113,20191231,2019,INDL,C,D,STD,APAM,USD,,933.6190,2.3561,132.7430,143.6260,507.1570,56.4300,285.5620,291.7950,0.4400,0.0000,,752.0080,156.5360,126.6500,83.5150,798.9520,138.5010,,11.0540,A,32.3200,1823.8176,4020,402030,40,40203010,523920,6282
016116,20191231,2019,INDL,C,D,STD,CONE,USD,,6142.0000,21.2057,2434.6000,76.4000,801.8000,114.8090,67.0000,,0.4520,,,3707.4000,41.4000,16.3000,291.9000,981.3000,2434.6000,,114.9000,A,65.4300,7511.9529,6010,601010,60,60101080,531120,6798
016125,20191231,2019,INDL,C,D,STD,GMRE,USD,,884.9340,8.0502,355.3110,2.7650,31.2900,43.8060,27.0600,32.6290,0.0000,0.0000,,424.5810,9.2340,0.0000,5.0070,70.7260,460.3530,,17.4720,A,13.2300,579.5534,6010,601010,60,60101050,531120,6798
016188,20191231,2019,INDL,C,D,STD,CGNX,USD,607.2310,1885.9350,7.8619,1355.7100,171.4310,164.8540,172.4400,142.6020,167.5020,2.2670,60.2610,120.4770,530.2250,203.8650,106.9650,111.1030,725.6250,1355.7100,486.7540,0.0000,A,56.0400,9663.5376,4520,452030,45,45203010,334513,3823
016245,20191231,2019,INDL,C,D,STD,PBCT,USD,,58589.8000,17.5977,7703.1000,484.2000,497.1000,437.7400,901.2000,975.4000,6.4990,530.5000,,50642.6000,520.4000,776.0000,43349.5000,2304.6000,7947.2000,,,A,16.9000,7397.8060,4010,401010,40,40101015,522110,6020
016269,20190930,2019,INDL,C,D,STD,ENTA,USD,401.8480,489.8290,23.4732,462.4920,51.2300,165.2010,19.7030,36.7380,39.9960,0.1320,0.0000,22.6090,25.7090,46.3830,10.9270,51.3130,205.1970,464.1200,379.2390,,A,61.7800,1183.7562,3520,352010,35,35201010,325414,2836
016384,20191231,2019,INDL,C,D,STD,VOYA,USD,,169051.0000,66.3740,9408.0000,1249.0000,6433.0000,132.3260,983.0000,1043.0000,6.0000,0.0000,,158821.0000,-351.0000,,12653.0000,7476.0000,10230.0000,,205.0000,A,60.9800,8069.2395,4020,402010,40,40201020,524113,6311
016401,20200331,2019,INDL,C,D,STD,CRUS,USD,650.1960,1592.6770,21.1150,1229.7790,292.1190,546.7570,58.2420,195.4050,255.6050,1.4430,146.7250,158.6370,362.8980,159.4980,299.5180,153.9980,1281.1240,1229.7790,491.5590,1.0570,A,82.4100,3822.4225,4530,453010,45,45301020,334413,3674
016453,20200531,2019,INDL,C,D,STD,NEOG,USD,537.4060,797.1820,13.6965,725.1770,66.2690,203.4950,52.9460,67.5240,85.9200,1.7640,95.0530,48.4890,72.0050,59.4750,80.6230,84.6810,418.1710,725.1770,488.9170,,A,65.2600,3770.8141,3510,351010,35,35101020,325412,2834
016456,20191231,2019,INDL,C,D,STD,HNGR,USD,315.6550,842.2530,0.2537,9.5040,74.4190,995.1930,37.4600,66.9280,102.8530,4.8000,68.2040,208.4060,832.7490,27.5250,196.1040,166.0700,1098.0460,9.5040,107.2490,34.2580,A,27.6100,1034.2706,3510,351020,35,35102020,621498,8093
016477,20191231,2019,INDL,C,D,STD,LEA,USD,6406.7000,12680.7000,71.9732,4349.7000,1487.7000,17451.4000,60.4350,1262.0000,1771.9000,164.1000,1258.2000,4666.2000,8061.2000,753.6000,3231.2000,3139.8000,19810.3000,4501.1000,1740.5000,92.0000,A,137.2000,8291.6820,2510,251010,25,25101010,336360,2531
