,tic,RetEarly2020,RetLate2020,ggroup
2170,CCMP,-0.2060707282,0.33773833729999997,4530
2171,EXEL,-0.02270237504,0.1655051062,3520
2172,HSTM,-0.11948577169999999,-0.08810071293999999,3510
2173,LXRX,-0.5301206129,0.7538456986,3520
2174,LPSN,-0.38513606520000004,1.735382495,4510
2175,ON,-0.48974503,1.631028613,4530
2176,SGMO,-0.2389483185,1.4497644719999998,3520
2177,FULT,-0.3333337456,0.14912844179999998,4010
2178,OSPN,0.060162876670000004,0.1393946468,4510
2179,RBBN,-0.02258167239,1.165015747,4520
2180,BHLB,-0.5436096982999999,0.19949925170000002,4010
2181,CRL,-0.1738021665,0.9797165032999999,3520
2182,CYH,0.15172408199999998,1.224555915,3510
2183,VC,-0.44589397270000003,1.6160924540000001,2510
2184,PACW,-0.5228681166,0.4723765243,4010
2185,INSM,-0.3287269337,1.076733195,3520
2186,ISRG,-0.1622935705,0.6520256743999999,3510
2187,MRVL,-0.1479669153,1.114971262,4530
2188,NNN,-0.39414353020000004,0.33148269350000004,6010
2189,ACLS,-0.2400905102,0.5903884886999999,4530
2190,ARNA,-0.0752964165,0.8292843628000001,3520
2191,ENDP,-0.2110873741,0.9405390322,3520
2192,ENTG,-0.10482801189999999,1.154385261,4530
2193,ILMN,-0.1767048371,0.35471538979999995,3520
2194,SAVA,-0.2096150684,0.6593674067,3520
2195,EVC,-0.20610735530000002,0.41376936329999997,5020
2196,BRKR,-0.295663442,0.5135082164,3520
2197,APPS,-0.3955124522,12.12297258,4510
2198,SPTN,0.0191355045,0.2549655568,3010
2199,ITGR,-0.218450184,0.2916000514,3510
2200,DRRX,-0.5921054906000001,0.3354854728,3520
2201,TTMI,-0.3129570351,0.33414039219999997,4520
2202,TPR,-0.5073230369,1.4000040969999998,2520
2203,JKHY,0.06871646720999999,0.05151128368,4510
2204,SHEN,0.18360939690000003,-0.1151094247,5010
2205,ICAD,-0.055341051739999994,0.7983632140000001,3510
2206,INSG,-0.1500680167,1.4831456369999998,4520
2207,RIGL,-0.2710280078,1.243589732,3520
2208,PGC,-0.41803587670000003,0.2779665242,4010
2209,GRMN,-0.2258105428,0.6248758079,2520
2210,HBIO,-0.2754092691,0.9411751818999999,3520
2211,FLR,-0.6300773288,1.311142389,2010
2212,YORW,-0.05345479183,0.08521498544,5510
2213,ALGN,-0.37661298060000004,2.072034586,3510
2214,EXAS,-0.372837631,1.284309513,3520
2215,HAFC,-0.4496218528,0.07670277059,4010
2216,MCF,-0.5912806002000001,0.5266668386,1010
2217,GPN,-0.2088904403,0.4983033846,4510
2218,MPX,-0.433536825,0.8365144727,2520
2219,OIS,-0.8755366406999999,1.472908839,1010
2220,ATRS,-0.4978723853,0.6906763319,3520
2221,IBCP,-0.4259815281,0.49276726740000004,4010
2222,FLO,-0.047788079680000005,0.1318998824,3020
2223,FCBC,-0.2416932308,-0.03954660646,4010
2224,SGEN,0.009802626168,0.5179395277000001,3520
2225,DGICA,0.03630245594,-0.04483613483,4030
2226,CIVB,-0.3735511481,0.19926805690000002,4010
2227,SHBI,-0.3701797301,0.3904744622,4010
2228,UBFO,-0.40354173130000004,0.17767407670000002,4010
2229,IDT,-0.2482658297,1.2804401490000001,5010
2230,ADS,-0.6978887936,1.228741224,4510
2231,FIS,-0.1229428114,0.171640409,4510
2232,MDLZ,-0.08560298867999999,0.1868369226,3020
2233,WLTW,-0.1555417315,0.2529347861,4030
2234,NTUS,-0.2988790072,-0.1335932873,3510
2235,EVBN,-0.37930220229999995,0.1623976928,4010
2236,PDFS,-0.3060983122,0.8430034745999999,4530
2237,ZBH,-0.3230897421,0.5325772502,3510
2238,ACN,-0.22165381480000002,0.6191354976,4510
2239,MFNC,-0.4014891835,0.288878017,4010
2240,OMCL,-0.1975030378,0.8301299122,3510
2241,OVV,-0.8808636145000001,4.467901868,1010
2242,BG,-0.2794625512,0.650463656,3020
2243,FRO,-0.2216179357,-0.2330670315,1010
2244,PLPC,-0.1710019356,0.3886685749,2010
2245,CCRN,-0.41996604390000003,0.3160225504,3510
2246,ANTM,-0.2451415336,0.4285852676,3510
2247,PFG,-0.4229934064,0.6456388007,4030
2248,PWOD,-0.3076488835,0.11652018880000001,4010
2249,AMN,-0.07222002200000001,0.1805928339,3510
2250,AYI,-0.37859163659999995,0.41965754479999995,2010
2251,AAP,-0.4157712729,0.6962527302,2550
2252,WW,-0.5574454502,0.4429344071,2530
2253,PRU,-0.4356710171,0.571610477,4030
2254,WNEB,-0.2940559553,0.04670629166,4010
2255,CNC,-0.0550336055,0.01043661306,3510
2256,FCCY,-0.3983236597,0.2217413781,4010
2257,SYNA,-0.1201164252,0.6658034337,4530
2258,CCOI,0.25558521170000004,-0.2460466036,5010
2259,GME,-0.42434218890000003,4.382855658,2550
2260,MANT,-0.08625381219,0.2397649907,2020
2261,UCBI,-0.4012307874,0.5938303471,4010
2262,ABG,-0.5059492154999999,1.638786005,2550
2263,JBLU,-0.5219013423,0.624581453,2030
2264,LCI,-0.2120173401,-0.061869676910000004,3520
2265,CPSI,-0.1540502878,0.21617271359999998,3510
2266,NFLX,0.1604900154,0.4400275776,5020
2267,OSTK,-0.2921980049,9.582302747,2550
2268,PNFP,-0.4116542941,0.7343290678,4010
2269,VRNT,-0.22326540760000002,0.562326335,4510
2270,NPO,-0.4043057706,0.9335742551999999,2010
2271,ELOX,-0.7336960325,1.030611129,3520
2272,HOFT,-0.3861422765,1.107581548,2520
2273,WTBA,-0.35552457950000005,0.2218976872,4010
2274,WHG,-0.3673192761,-0.2080834979,4020
2275,BDSI,-0.40031708759999995,0.1081792434,3520
2276,CVGW,-0.36317522259999996,0.22282365850000002,3020
2277,RRGB,-0.7419748345,1.257045536,2530
2278,RUSHA,-0.311420066,0.9653187003,2010
2279,LYTS,-0.3705017299,1.314335339,2010
2280,BANC,-0.5308504981000001,0.8674874348,4010
2281,SAIA,-0.21026663780000002,1.458526421,2030
2282,KMX,-0.3859927824,0.7547817813,2550
2283,XEC,-0.6774274912999999,1.279078573,1010
2284,CMCSA,-0.226633382,0.541486357,5020
2285,WYNN,-0.5625587706,0.8745634809999999,2530
2286,DKS,-0.5641040129,1.6932259440000001,2550
2287,CEVA,-0.07529640917000001,0.8251099753,4530
2288,PKBK,-0.4112117829,0.20131999379999999,4010
2289,PRAA,-0.2363630736,0.43073716079999996,4020
2290,SAFT,-0.07710967881,-0.04290823614,4030
2291,ACTG,-0.1654135383,0.7747754029999999,2020
2292,EQIX,0.07498810283,0.1560891233,6010
2293,GLNG,-0.445851072,0.2233509054,1010
2294,CME,-0.1343168207,0.08331644337,4020
2295,PFS,-0.4722901805,0.46725663079999996,4010
2296,NVEC,-0.2613546459,0.1420670787,4530
2297,HTLF,-0.39000923460000003,0.3598618288,4010
2298,FORM,-0.2264152875,1.1413644459999999,4530
2299,MOH,0.02962740993,0.5222963925,3510
2300,AXS,-0.3428663232,0.34066124649999996,4030
2301,TELL,-0.875837917,0.41608359780000004,1010
2302,CVCO,-0.2581636426,0.2105014654,2520
2303,NTGR,-0.06813536976,0.778893968,4520
2304,GPK,-0.2627628905,0.40961058060000005,1510
2305,GOOD,-0.3290574671,0.3358070929,6010
2306,TCBI,-0.6094764847,1.683807565,4010
2307,UVSP,-0.38312156049999996,0.2944244629,4010
2308,CNO,-0.310534606,0.831375456,4030
2309,LKQ,-0.42549043840000006,0.718186245,2550
2310,ANIP,-0.33938712990000003,-0.2871870425,3520
2311,CRI,-0.3933601979,0.43115583799999996,2520
2312,APYX,-0.5756507217,1.005570373,3510
2313,SNX,-0.4308050224,1.652888715,4520
2314,WLL,-0.908664885,-0.49692366039999997,1010
2315,CONN,-0.6626314489,1.7966476530000002,2550
2316,MRLN,-0.4881918838,0.154955333,4020
2317,MGRC,-0.3123328304,0.3097966557,2010
2318,NXST,-0.5052355524000001,0.9253991925,5020
2319,XPER,-0.2372974348,0.5344655905,4510
2320,DZSI,-0.5270880202,2.6921239160000003,4520
2321,MEIP,-0.35080625,0.6397510431,3520
2322,AEL,-0.371867888,0.4891898233,4030
2323,CMP,-0.3606005336,0.6679447025999999,1510
2324,KRO,-0.3567162954,0.8469006348,1510
2325,NNI,-0.21735837600000002,0.5851129313,4020
2326,NG,-0.17633942809999997,0.3102968973,1510
2327,PIPR,-0.3572453877,1.018080954,4020
2328,TPX,-0.49793238079999996,1.4708321640000002,2520
2329,MGLN,-0.3851753593,0.7218877337999999,3510
2330,PETS,0.2367454491,0.14301244359999998,2550
2331,DVAX,-0.38286700840000004,0.2606219168,3520
2332,HTH,-0.390881474,0.8430534993000001,4010
2333,AIZ,-0.2017559164,0.3303015526,4030
2334,NRG,-0.3086372435,0.41543576530000004,5510
2335,CUTR,-0.6352973913000001,0.8460968123999999,3510
2336,CVCY,-0.3943976886,0.16993588059999998,4010
2337,SBNY,-0.4092140897,0.7131186695,4010
2338,SBRA,-0.476505665,0.6892093698999999,6010
2339,UCTT,-0.412015533,1.257248004,4530
2340,SVRA,-0.5267860518,-0.45754726,3520
2341,ABR,-0.6500987925,2.143402595,4020
2342,AGO,-0.4698074352,0.250152152,4030
2343,CORT,-0.01735577979,1.200168183,3520
2344,CYTK,0.111216358,0.7625114521999999,3520
2345,GNW,-0.2454543512,0.1385528781,4030
2346,GHL,-0.42095957729999994,0.2505079307,4020
2347,XPO,-0.38833136310000005,1.44513111,2030
2348,ACAD,-0.01238927086,0.2653262798,3520
2349,ALNY,-0.05487536115,0.19402803359999998,3520
2350,ANGO,-0.3485321415,0.4697994103,3510
2351,NUVA,-0.3449700641,0.1119228284,3510
2352,SP,-0.510959495,0.38939831340000003,2020
2353,CBRE,-0.38472814710000003,0.6632172376,6010
2354,NYMT,-0.7512035465000001,1.5652944880000002,4020
2355,CRM,-0.11473167220000001,0.5455617304,4510
2356,SFL,-0.32462257510000003,-0.279468425,1010
2357,BOCH,-0.3154708157,0.283050776,4010
2358,DPZ,0.10575938189999999,0.19035423129999998,2530
2359,ENS,-0.3358951432,0.6897972063,2010
2360,BLKB,-0.300900917,0.036183109500000005,4510
2361,MNKD,-0.2015495442,2.038837336,3520
2362,ACC,-0.4039052237,0.6040899562,6010
2363,CNS,-0.27130475449999997,0.6879113992,4020
2364,EXR,-0.08483202287999998,0.24153399350000002,6010
2365,KRG,-0.49884851979999995,0.6003096969,6010
2366,WLK,-0.45332384789999997,1.167108075,1510
2367,GOOGL,-0.13247879,0.5083605297,5020
2368,STXS,-0.4291115077,0.6854323134,3510
2369,BECN,-0.4828018556,1.429865554,2010
2370,SFST,-0.3323133575,0.24603340489999997,4010
2371,DLR,0.1694497892,0.028145639760000004,6010
2372,ONTO,-0.18801349920000002,0.6026286407,4530
2373,MOS,-0.49768956119999996,1.145613858,1510
2374,SHO,-0.37068909619999996,0.300802318,6010
2375,CUBE,-0.1384999758,0.2958596172,6010
2376,ADES,-0.35668955090000004,-0.1628616376,1510
2377,HURN,-0.33993120909999996,0.29960403280000003,2020
2378,INVA,-0.1694924278,0.053571884119999996,3520
2379,TXRH,-0.260298802,0.8924960124,2530
2380,HALO,0.01466388928,1.3740985890000001,3520
2381,NP,-0.382636491,0.3209734441,1510
2382,ORA,-0.09057973243999999,0.3406170366,5510
2383,MKTX,-0.12113814810000001,0.7216663978,4020
2384,MPWR,-0.05651092667,1.198500873,4530
2385,NWE,-0.1568303375,0.0077388028460000004,5510
2386,SPOK,-0.1156989972,0.07953991585,5010
2387,ATLO,-0.2646485648,0.22008515879999999,4010
2388,TBBK,-0.5319970434,1.248765479,4010
2389,LVS,-0.37340665240000004,0.4033408172,2530
2390,MIC,-0.38725477350000004,0.4871280629,2030
2391,HLF,-0.388295005,0.6478060278,3030
2392,CE,-0.3999725639,0.80494158,1510
2393,WTI,-0.6942449638,0.27647114289999997,1010
2394,CZNC,-0.2845596904,0.03863567564,4010
2395,SMMF,-0.2107789864,0.07201855842999999,4010
2396,DLB,-0.209425378,0.8083779595,4510
2397,HUN,-0.39600648130000005,0.7822684218000001,1510
2398,PBH,-0.09431980027,-0.04934741454,3520
2399,WEX,-0.5008600015,0.9467239059,4510
2400,EBTC,-0.198053377,-0.03197965463,4010
2401,EFSC,-0.417340885,0.27432533670000003,4010
2402,KRNY,-0.3731018246,0.2646394037,4010
2403,NDAQ,-0.1090567114,0.4145404949,4020
2404,PFBC,-0.4343691187,0.5296054042,4010
2405,MTEM,-0.04969596924,-0.2934532312,3520
2406,ULH,-0.3043646104,0.5797711672,2030
2407,AX,-0.4012551397,1.070047922,4010
2408,PBIP,-0.17431172920000002,-0.04770737673000001,4010
2409,DXCM,0.2310047285,0.3730468543,3510
2410,DRH,-0.5415157328,0.6240149039,6010
2411,LAZ,-0.40267465,0.8772913337999999,4020
2412,CTRN,-0.611591385,4.582022193,2550
2413,MORN,-0.2302398705,1.005270815,4020
2414,ZUMZ,-0.49855220590000004,1.1235552290000002,2550
2415,ATSG,-0.22080165699999998,0.7144423504,2030
2416,BFIN,-0.3205127429,0.03410571863,4010
2417,BLDR,-0.5186938904999999,2.3368769080000003,2010
2418,EGLE,-0.5978260593,0.46717887469999997,2030
2419,LHCG,0.01771142085,0.5215397085,3510
2420,DBI,-0.6772553248000001,0.5361436778,2550
2421,FSP,-0.3226803827,-0.19454196280000002,6010
2422,OSK,-0.3175121947,0.3542951017,2010
2423,THS,-0.08969035355,-0.037598294160000004,3020
2424,WAL,-0.4600666264,0.9949845666,4010
2425,MPW,-0.1681667495,0.3140261834,6010
2426,CNSL,0.1726799575,0.07472374105,5010
2427,DISCA,-0.4062312263,0.5478396045,5020
2428,EXPE,-0.4765122888,1.352939932,2530
2429,ACCO,-0.4535256029,0.7222887154000001,2020
2430,CF,-0.4256103012,0.46258476090000006,1510
2431,ATRC,0.03322070723,0.6573387257,3510
2432,OFLX,-0.2133477816,0.7458171004999999,2010
2433,ROLL,-0.28767138649999996,0.5873739904999999,2010
2434,RUTH,-0.686193255,1.6541907999999999,2530
2435,AMP,-0.3805775468,0.9338179885,4020
2436,EVRI,-0.7542812337,3.184844605,2530
2437,CMPR,-0.5770057635,0.6492472135,2020
2438,FNF,-0.4441014315,0.619570446,4030
2439,DHT,-0.020260895680000002,-0.1816036685,1010
2440,FBIZ,-0.4074610456,0.2245638063,4010
2441,ISBC,-0.3217824348,0.37753840380000003,4010
2442,WSBF,-0.204246149,0.3472820533,4010
2443,AMSF,-0.01953641156,-0.03906869885,4030
2444,IRBT,-0.19217818550000001,0.9630798198999999,2520
2445,SPWR,-0.3499997291,5.1446501730000005,4530
2446,UAA,-0.5736112606,0.8642771825,2520
2447,PEBK,-0.37222199,0.1588334354,4010
2448,BKD,-0.570838931,0.41986997090000006,3510
2449,ICE,-0.12425633369999999,0.44044900340000004,4020
2450,BCBP,-0.2181671017,0.08750646553,4010
2451,CORE,0.05516729449,0.04043412242,2550
2452,LORL,-0.49721514170000003,0.7882484118,5020
2453,LYV,-0.3639289793,0.616367138,5020
2454,CPA,-0.5769262622,0.7052323337,2030
2455,CMG,-0.2182626746,1.11905208,2530
2456,HEES,-0.555791316,1.112634636,2010
2457,CROX,-0.5944139485000001,2.6880533,2520
2458,LQDT,-0.34899365590000003,3.100519826,2550
2459,UAL,-0.6418436048,0.3708394699,2030
2460,KOP,-0.6763473809,1.51899948,1510
2461,TDG,-0.42823198450000005,0.9327594854000001,2010
2462,GPRE,-0.6856769007,1.71546581,1010
2463,VNDA,-0.3686775926,0.2683381173,3520
2464,POR,-0.1338057927,-0.08061566195,5510
2465,DK,-0.5207278082,0.05615228247,1010
2466,MA,-0.1899736313,0.4837661311,4510
2467,MWA,-0.32817959739999997,0.5690476517,2010
2468,VG,-0.02429067442,0.7807741635,4510
2469,AAWW,-0.0689146107,1.124658075,2030
2470,FBMS,-0.46132059439999995,0.6416968534,4010
2471,QRTEA,-0.2758012907,2.482975133,2550
2472,PRTK,-0.2183619953,0.9873068264,3520
2473,ATEC,-0.5137416333,3.208697364,3510
2474,HOMB,-0.38540177299999995,0.6649282156,4010
2475,LUNA,-0.1563786671,0.6065033645,4520
2476,SLCT,-0.37967507920000004,0.24115117170000003,4010
2477,PGTI,-0.4372903575,1.42431627,2010
2478,CSII,-0.275365354,0.2428286277,3510
2479,SNCR,-0.3578949395,0.540983909,4510
2480,GTLS,-0.5706028811,3.064525942,2010
2481,KALU,-0.3710571938,0.47187184719999997,1510
2482,EVR,-0.37853071829999996,1.444260515,4020
2483,HBI,-0.4640298532,0.9193006831,2520
2484,ESXB,-0.4504869176,0.43088406939999996,4010
2485,WU,-0.3146001053,0.2482545827,4510
2486,CVLT,-0.09318993127,0.3678349979,4510
2487,ICFI,-0.2486352376,0.08880029836000002,2020
2488,ZIOP,-0.4809321985,0.028571407369999996,3520
2489,EHTH,0.4656547101,-0.4985792404,4030
2490,EXLS,-0.2509359929,0.6361713422999999,4510
2491,LMAT,-0.30417210829999997,0.6396879695000001,3510
2492,AWI,-0.1527089033,-0.055737413990000005,2010
2493,DEI,-0.29863361969999996,-0.014727066369999998,6010
2494,OC,-0.3979586718,0.9670036469,2010
2495,LDOS,-0.06027182712,0.15926188630000002,2020
2496,ROST,-0.25051508920000004,0.4120946101,2550
2497,EBS,0.07247486595,0.5485656839999999,3520
2498,HRI,-0.5819374575999999,2.245844828,2010
2499,KBR,-0.318688782,0.5138791723,2020
2500,SPR,-0.6715144948999999,0.6354786095,2010
2501,CPRX,0.02666641732,-0.13246678779999999,3520
2502,FSLR,-0.3556117426,1.74320813,4530
2503,ORBC,-0.4204271011,2.040982191,5010
2504,WLDN,-0.3275643976,0.9513346485999999,2020
2505,AIMC,-0.5122897929,2.180087227,2010
2506,ALGT,-0.5275659279,1.3134505140000001,2030
2507,GLDD,-0.2674315794,0.5867459013,2010
2508,IPGP,-0.23902870199999998,1.029287184,4520
2509,MNOV,-0.4480713771,0.4139786904,3520
2510,TAST,-0.7418439823,2.450545412,2530
2511,SBH,-0.5572602488,0.6138617882,2550
2512,EIG,-0.02371317008,-0.18596963960000001,4030
2513,AVAV,-0.01263349993,0.4255267017,2010
2514,III,0.01581108236,0.2762650227,4510
2515,CORR,-0.5800717027000001,-0.6201883052,6010
2516,ARAY,-0.326241238,1.194737911,3510
2517,CENTA,-0.1290868967,0.42080444060000005,3030
2518,ESGR,-0.23112276420000002,0.2882104356,4030
2519,NCMI,-0.5267485798,0.21761701879999998,5020
2520,PRTS,-0.2045460152,6.079998934,2550
2521,MDGL,-0.2672589224,0.6652178432,3520
2522,BR,-0.228022955,0.6356214139,4510
2523,UFS,-0.4341008229,0.49105655299999995,1510
2524,SFNC,-0.30683104559999996,0.2071618866,4010
2525,HAYN,-0.4189727237,0.1938447127,1510
2526,CNK,-0.6883312151000001,0.708537715,5020
2527,DAL,-0.5078842425,0.40939333130000005,2030
2528,TMUS,0.06988073568,0.6127552361,5010
2529,ESSA,-0.1882003854,0.12565926119999998,4010
2530,TFSL,-0.2098581315,0.21910847960000002,4010
2531,ACM,-0.30790653100000004,0.6676700963000001,2010
2532,BGS,0.0354147561,0.6167147862,3020
2533,CAI,-0.5120774212,1.247239431,2010
2534,CLR,-0.7766719493,1.133511817,1010
2535,TRS,-0.264564939,0.370995777,2010
2536,ALBO,-0.3560186693,1.291387343,3520
2537,CLNE,-0.239315623,3.4157306569999997,1010
2538,FOLD,-0.051334427970000006,1.4989180519999998,3520
2539,GLRE,-0.4114743747,0.2285712719,4030
2540,IBKR,-0.07219029863,0.419854447,4020
2541,PODD,-0.03224279187,0.5429129739999999,3510
2542,TTGT,-0.21034404010000002,1.868023234,5020
2543,GRBK,-0.29878035059999997,1.852173185,2520
2544,INFN,-0.3324935154,0.977359368,4520
2545,JAZZ,-0.3318603143,0.6548038632000001,3520
2546,LLNW,0.3970578778,-0.3000005351,4510
2547,SCOR,-0.42915006850000004,-0.1170214975,5020
2548,TIPT,-0.3538086554,-0.0174818781,4030
2549,DFS,-0.5766405186,1.5976464559999999,4020
2550,PRO,-0.48214259600000003,0.636158319,4510
2551,DHX,-0.2823917529,0.027778805489999996,5020
2552,LULU,-0.1818108295,0.8360838121999999,2520
2553,MASI,0.12058720939999999,0.5152442903,3510
2554,AROC,-0.6177957079,1.45278858,1010
2555,VMW,-0.2021875864,0.1582160366,4510
2556,G,-0.3052522603,0.4271322251,4510
2557,TDC,-0.2345901936,0.09663249096000001,4510
2558,UEC,-0.39077480600000003,2.1428548309999997,1010
2559,TOWN,-0.34327841859999997,0.3348939093,4010
2560,ULTA,-0.3059182601,0.6343782977,2550
2561,CVI,-0.5796360792,-0.08093407306,1010
2562,ROIC,-0.5192525814,0.6152003186,6010
2563,PZN,-0.4461502607,0.6663068686,4020
2564,TGH,-0.23249313300000002,1.333332934,2010
2565,CIM,-0.5330736439,0.2392707972,4020
2566,LL,-0.5199596053,5.554372507,2550
2567,MSCI,0.1217958439,0.5546882357999999,4020
2568,SCU,-0.3730127591,0.1225994432,4020
2569,APEI,-0.1263230876,0.2737141983,2530
2570,ENSG,-0.1699364702,0.9442602084999999,3510
2571,NFBK,-0.3350763099,0.13676315220000002,4010
2572,ATHX,1.4390244269999999,-0.4166662462,3520
2573,CATM,-0.5314670274000001,0.6873811833,4510
2574,SATS,-0.2618335059,-0.3371906872,4520
2575,TITN,-0.41204344880000005,1.249711677,2010
2576,ARR,-0.4882799238,0.3135191008,4020
2577,FLNT,-0.5319997090999999,3.5384673939999995,5020
2578,LRN,-0.07321960458,0.1256614664,2530
2579,KW,-0.3883412979,0.389727231,6010
2580,GTS,-0.2374251543,0.5141845431000001,3510
2581,EBSB,-0.43753112990000004,0.3556194416,4010
2582,DAN,-0.5678952761,1.499358886,2510
2583,HCCI,-0.48230758450000005,0.29741512579999996,2020
2584,MOFG,-0.4176004292,0.20845526739999998,4010
2585,IRDM,-0.09375045892000002,0.7610832679,5010
2586,HI,-0.41991866479999995,1.126179216,2010
2587,PM,-0.1288045159,0.1891332923,3020
2588,V,-0.1411075509,0.36364058880000005,4510
2589,AWK,-0.02284478819,0.2988398657,5510
2590,IPI,-0.7047974269,2.01874775,1510
2591,NX,-0.4051521398,1.229692295,2010
2592,CFX,-0.45574547579999997,0.9313133987000001,2010
2593,UNH,-0.1480369373,0.42288296579999995,3510
2594,SB,-0.2999997448,0.09243625401000001,2030
2595,AGNC,-0.38155226369999995,0.5940722074,4020
2596,UMH,-0.3010351741,0.41810682579999997,6010
2597,JBT,-0.3398724748,0.5379028628,2010
2598,ERII,-0.24004037260000002,0.8333329319,2010
2599,PRIM,-0.2823736483,0.7519375506999999,2010
2600,TREE,-0.3956305277,0.4929391568,4020
2601,HCI,-0.10999742609999999,0.33067857629999997,4030
2602,MYRG,-0.1963795283,1.294764875,2010
2603,DMRC,-0.6111439065,2.619928683,4510
2604,HBCP,-0.3727365938,0.17649655460000002,4010
2605,LOPE,-0.2036225407,0.2205559498,2530
2606,CLW,0.02106736901,0.7308583628,1510
2607,VRTS,-0.37130738659999996,1.9036628690000001,4020
2608,OVLY,-0.18504053239999999,0.06745764671,4010
2609,ORRF,-0.3862253722,0.2472438333,4010
2610,SMED,0.8815174956,0.1901748539,3510
2611,OPI,-0.1384437158,-0.1049389247,6010
2612,IVR,-0.7651653362,0.1938011791,4020
2613,PMT,-0.5235532184,0.8259177919,4020
2614,ASPS,-0.6032078559,0.6792702992,6010
2615,TBNK,-0.1993488457,0.008698680927,4010
2616,STWD,-0.568383355,1.0550278709999998,4020
2617,AVGO,-0.2394473838,0.8978275151,4530
2618,ARI,-0.5724443237,0.6704149711,4020
2619,SEM,-0.357326683,0.8439986723999999,3510
2620,MG,-0.7014717309,0.8215973746999999,2020
2621,TWO,-0.7393979206999999,0.8325745309,4020
2622,ADUS,-0.3046698739,0.7321004387000001,3510
2623,ECHO,-0.17487968710000001,0.5702577952000001,2030
2624,OMER,-0.05109950087,0.06843771386,3520
2625,VRSK,-0.06488576624,0.4958623931,2020
2626,DG,-0.02984310362,0.400531078,2550
2627,H,-0.46466325329999997,0.5501051793,2530
2628,LEA,-0.4036987931,0.9603720365999999,2510
2629,COWN,-0.385027436,1.713707104,4020
2630,FTNT,-0.05235938362,0.4681217368,4510
2631,CIT,-0.6184062736,1.180358847,4010
2632,KAR,-0.4405689643,0.5508330194,2020
2633,KRA,-0.6800946868000001,2.4308647740000002,1510
2634,PEB,-0.5934352989,0.7299151846999999,6010
2635,PPC,-0.446125363,0.08222881084,3020
2636,MSGN,-0.41379322770000004,0.4450993547,5020
2637,GNRC,-0.07376469713,1.4408044830000002,2010
2638,PDM,-0.198212063,-0.0439646037,6010
2639,TRNO,-0.039157690130000006,0.1479438116,6010
2640,CELH,-0.1283650062,10.950120199999999,3020
2641,IRWD,-0.2419232827,0.1288400907,3520
2642,QNST,-0.47419970640000003,1.6633563530000002,5020
2643,CALX,-0.1149994008,3.2033962910000002,4520
2644,MXL,-0.4500475804,2.272496731,4530
2645,ST,-0.4629658389,0.8230232251,2010
2646,STNG,-0.5115235562,-0.4009871438,1010
2647,FIBK,-0.29303585449999997,0.45827533859999997,4010
2648,SSNC,-0.2847120775,0.6708276676,4510
2649,CLDT,-0.6713657612999999,0.8181822718,6010
2650,PRI,-0.3198696438,0.5285486197,4030
2651,AOSL,-0.5293688127,2.687984699,4530
2652,CDXS,-0.3020633565,0.9560937268,3520
2653,SPSC,-0.1607723419,1.334770737,4510
2654,RCM,-0.2996918683,1.6424625730000002,3510
2655,CRMD,-0.5068674961,1.0696370370000001,3520
2656,PLOW,-0.3492721061,0.2320044823,2010
2657,EXPR,-0.6940448975,-0.3892618168,2550
2658,FAF,-0.26526054190000004,0.2502142288,4030
2659,LMNR,-0.3187724345,0.2980356743,3020
2660,HPP,-0.3197872756,-0.02245266554,6010
2661,SIX,-0.7164706428000001,1.719299863,2530
2662,VPG,-0.4094120129,0.567727687,4520
2663,FN,-0.158545179,0.4221034244,4520
2664,CBOE,-0.2539013782,0.056516220379999996,4020
2665,TSLA,0.2525993387,5.733495382,2510
